0.498931 0.447106 0.395449 0.346274 0.338816 0.273467 0.317291 0.326804 0.336898 0.346823 0.298477 0.310693 0.331604 0.355913 0.384873 0.347861 0.355881 0.363665 0.348173 0.353363 0.341374 0.321651 0.305998 0.316424 0.309237 0.316119 0.303082 0.305600 0.343663 0.331021 0.324214 0.349404 0.341480 0.352961 0.348526 0.341081 0.355466 0.363322 0.355279 0.348124
0.500000 0.447106 0.261563 0.325522 0.389085 0.407894 0.469909 0.401177 0.329884 0.375824 0.329147 0.315734 0.334394 0.322237 0.339770 0.345925 0.357169 0.333035 0.344219 0.367560 0.355313 0.344688 0.326729 0.342189 0.355183 0.334280 0.345500 0.337824 0.333840 0.337166 0.394325 0.364608 0.377432 0.360633 0.353457 0.346836 0.335292 0.334726 0.342567 0.337143
0.500000 0.395449 0.319173 0.305790 0.283382 0.295115 0.328380 0.341700 0.300944 0.284854 0.315266 0.315532 0.336606 0.321687 0.297255 0.287229 0.296524 0.316543 0.305859 0.291878 0.341439 0.361218 0.321664 0.313244 0.308932 0.298350 0.308140 0.311095 0.298171 0.317338 0.310421 0.304066 0.335928 0.339854 0.331573 0.357623 0.347839 0.328718 0.339289 0.355103
0.500000 0.498931 0.447106 0.346274 0.424870 0.383179 0.377758 0.271010 0.278794 0.319268 0.346477 0.328199 0.317757 0.329902 0.317452 0.287925 0.292322 0.305392 0.330453 0.364252 0.351317 0.325485 0.317357 0.329132 0.313363 0.336990 0.320676 0.332013 0.349072 0.340010 0.306186 0.300947 0.326375 0.336562 0.319988 0.322760 0.327982 0.359365 0.362993 0.354703
0.447106 0.372811 0.266827 0.303142 0.346250 0.318437 0.329708 0.306279 0.381476 0.344852 0.325586 0.333587 0.316818 0.349836 0.379117 0.342450 0.335140 0.323518 0.328497 0.309164 0.326248 0.317384 0.309417 0.325392 0.343451 0.348479 0.338585 0.370027 0.419109 0.394938 0.371547 0.345704 0.360711 0.345459 0.356024 0.348733 0.335962 0.325115 0.320252 0.315712
0.500000 0.447106 0.395449 0.389085 0.336860 0.269438 0.298053 0.278826 0.314287 0.347774 0.335522 0.324320 0.323862 0.331597 0.317122 0.323297 0.345248 0.311195 0.315927 0.296382 0.309820 0.292031 0.316063 0.307153 0.291812 0.314226 0.309475 0.312880 0.329570 0.320672 0.324528 0.337843 0.312852 0.316341 0.312609 0.289855 0.297324 0.299650 0.307895 0.305155
0.500000 0.395449 0.346274 0.309112 0.343333 0.284215 0.308901 0.345283 0.293562 0.287605 0.276117 0.318825 0.342177 0.312517 0.300309 0.310073 0.299108 0.293349 0.313431 0.303089 0.293874 0.298209 0.327494 0.303080 0.307256 0.324676 0.315409 0.299750 0.292963 0.286670 0.280969 0.298715 0.309140 0.320812 0.305441 0.308734 0.292869 0.282522 0.287363 0.305481
0.500000 0.498931 0.447106 0.395449 0.325522 0.351298 0.319236 0.368064 0.252751 0.237907 0.252671 0.274914 0.224926 0.268773 0.256682 0.274171 0.251321 0.256272 0.290259 0.251989 0.269299 0.284598 0.264645 0.235078 0.279598 0.294421 0.288824 0.271184 0.282904 0.287097 0.303346 0.294661 0.286942 0.306427 0.290954 0.301644 0.294239 0.287456 0.270360 0.272755
0.500000 0.498931 0.395449 0.346274 0.341896 0.307423 0.313529 0.288990 0.250358 0.276576 0.266543 0.274537 0.289903 0.281711 0.304851 0.332754 0.313379 0.320449 0.348789 0.336253 0.313398 0.334884 0.320105 0.354106 0.308529 0.328663 0.312700 0.320117 0.311162 0.303158 0.309776 0.325038 0.309747 0.320490 0.313098 0.324163 0.336605 0.335272 0.327325 0.323358
0.346274 0.333349 0.270524 0.262993 0.299174 0.340545 0.290637 0.271225 0.299861 0.310904 0.294433 0.280076 0.301162 0.333275 0.315848 0.288268 0.301428 0.327620 0.301818 0.319015 0.296363 0.335060 0.258722 0.261308 0.256353 0.263653 0.271712 0.289750 0.329701 0.311645 0.307599 0.319285 0.307927 0.318869 0.311360 0.310552 0.304199 0.298334 0.326940 0.323003
