0.500000 0.498931 0.395449 0.301608 0.372811 0.338816 0.313632 0.292007 0.301848 0.283404 0.293028 0.321083 0.302525 0.361425 0.342872 0.312890 0.312655 0.318769 0.316446 0.333190 0.376513 0.360598 0.362378 0.350129 0.344276 0.332738 0.346315 0.337125 0.328886 0.321318 0.332282 0.324705 0.343605 0.335550 0.324606 0.359802 0.363799 0.381546 0.372049 0.355887
0.500000 0.395449 0.389085 0.319236 0.332355 0.305909 0.336325 0.314792 0.323195 0.332376 0.323518 0.309187 0.315807 0.298060 0.284018 0.329405 0.306901 0.297553 0.345459 0.332738 0.373612 0.400240 0.431811 0.442082 0.401935 0.360543 0.328180 0.314623 0.317573 0.301675 0.297092 0.327988 0.337802 0.324951 0.321977 0.330225 0.339452 0.349747 0.353292 0.345993
0.424870 0.287909 0.295376 0.275880 0.338656 0.296619 0.324804 0.368042 0.325478 0.308943 0.333575 0.342817 0.325759 0.331308 0.356084 0.331289 0.346939 0.364925 0.345776 0.362308 0.381314 0.367968 0.356137 0.360903 0.383668 0.371238 0.327682 0.324492 0.318490 0.327447 0.330283 0.324122 0.339100 0.335877 0.329864 0.338763 0.359770 0.363156 0.355325 0.348350
0.500000 0.447106 0.346274 0.372811 0.270524 0.264196 0.232587 0.343993 0.338811 0.328104 0.296137 0.317629 0.343656 0.351607 0.333866 0.360330 0.403476 0.412913 0.357318 0.343959 0.332106 0.312746 0.324817 0.328918 0.312998 0.306038 0.309144 0.319479 0.315846 0.309304 0.322445 0.325651 0.315208 0.309490 0.314461 0.309150 0.317035 0.325434 0.319559 0.311728
0.500000 0.531755 0.454941 0.362478 0.402929 0.432084 0.420938 0.400417 0.382556 0.360037 0.322053 0.326267 0.317947 0.303060 0.293746 0.313205 0.336185 0.313714 0.317034 0.327142 0.338197 0.350801 0.346144 0.350090 0.316154 0.315968 0.326766 0.335563 0.345274 0.321445 0.347389 0.341025 0.346991 0.335330 0.343657 0.332560 0.358458 0.348771 0.337977 0.333104
0.500000 0.346274 0.301608 0.261563 0.225381 0.307423 0.298408 0.351121 0.318908 0.329868 0.362707 0.402438 0.417421 0.352270 0.336541 0.322831 0.317107 0.334848 0.363307 0.314827 0.310313 0.338757 0.327957 0.331966 0.350730 0.355885 0.340949 0.325007 0.328427 0.367375 0.357089 0.341170 0.352187 0.344561 0.348124 0.340952 0.354753 0.347421 0.337488 0.340108
0.498931 0.261563 0.319236 0.332355 0.305909 0.319303 0.358540 0.332433 0.310747 0.343016 0.320926 0.305327 0.312618 0.336963 0.364959 0.345455 0.322167 0.310020 0.318423 0.308741 0.278854 0.311152 0.324399 0.315101 0.306830 0.318840 0.332795 0.334820 0.325806 0.317765 0.337392 0.332845 0.345789 0.360308 0.333103 0.358672 0.352996 0.323439 0.317580 0.307213
0.605086 0.740818 0.773563 0.754723 0.718819 0.701764 0.753985 0.737945 0.708035 0.681589 0.658569 0.648064 0.663996 0.653604 0.649386 0.640386 0.624188 0.574893 0.565296 0.540670 0.533553 0.526773 0.505701 0.498976 0.496386 0.500207 0.497657 0.490126 0.485350 0.477488 0.475307 0.471016 0.468920 0.462757 0.460703 0.455811 0.453880 0.438742 0.436863 0.435930
0.498931 0.447106 0.301608 0.325522 0.391360 0.334839 0.312914 0.294069 0.321856 0.326494 0.310661 0.334025 0.291514 0.296882 0.314727 0.302262 0.296425 0.331750 0.380062 0.396325 0.335780 0.374053 0.310511 0.321965 0.334662 0.325728 0.351651 0.333680 0.337170 0.332545 0.347626 0.325135 0.346169 0.389899 0.378328 0.343566 0.336888 0.330857 0.325266 0.333523
0.447106 0.346274 0.325522 0.344798 0.311238 0.298817 0.340741 0.388924 0.331284 0.370095 0.367318 0.354015 0.335184 0.312625 0.300219 0.323818 0.329455 0.351097 0.336245 0.323376 0.301979 0.293536 0.282327 0.275933 0.288571 0.275827 0.281447 0.284197 0.314251 0.322120 0.317533 0.329322 0.332944 0.366760 0.337636 0.329768 0.333331 0.326133 0.319660 0.335535
0.498931 0.301608 0.225381 0.245003 0.352175 0.318069 0.346620 0.319023 0.292104 0.321452 0.356525 0.312274 0.321275 0.319914 0.280192 0.407640 0.448852 0.421630 0.354827 0.342150 0.340325 0.357276 0.335225 0.330493 0.348736 0.365020 0.353811 0.343838 0.319851 0.323122 0.310245 0.329342 0.340558 0.353105 0.348590 0.333393 0.326187 0.335246 0.323124 0.331805
0.447106 0.346274 0.261563 0.325522 0.351298 0.319236 0.291790 0.344977 0.392273 0.361796 0.335992 0.295286 0.303252 0.284244 0.305851 0.291170 0.266875 0.283422 0.261688 0.326300 0.332582 0.318187 0.305724 0.323729 0.311121 0.321609 0.310276 0.291233 0.312932 0.311416 0.325013 0.315883 0.319845 0.300887 0.306738 0.303299 0.313132 0.327475 0.304014 0.309738
0.447106 0.395449 0.346274 0.261563 0.245003 0.165096 0.239925 0.298898 0.272951 0.250789 0.261385 0.271013 0.218174 0.206899 0.223200 0.221833 0.238318 0.257599 0.244372 0.250382 0.233827 0.249395 0.328003 0.296033 0.283412 0.302269 0.272189 0.286861 0.291806 0.286293 0.272040 0.287946 0.301803 0.311265 0.301468 0.332387 0.320812 0.310590 0.305841 0.313981
0.500000 0.447106 0.301608 0.338816 0.383332 0.354628 0.321891 0.331448 0.298850 0.285452 0.354585 0.336470 0.327121 0.377338 0.328485 0.321578 0.322010 0.312753 0.316693 0.308226 0.312329 0.297381 0.290877 0.323011 0.326825 0.318523 0.310888 0.321953 0.307325 0.300963 0.290169 0.306397 0.300664 0.303267 0.306117 0.314231 0.323384 0.311645 0.306593 0.301879
0.447106 0.395449 0.346274 0.301608 0.325522 0.455335 0.354289 0.298112 0.305305 0.332408 0.363588 0.308134 0.294254 0.314669 0.335765 0.321456 0.314454 0.333376 0.327314 0.315848 0.320666 0.358406 0.321503 0.303513 0.314822 0.328103 0.318859 0.290668 0.302385 0.296377 0.305219 0.301882 0.310931 0.314039 0.301648 0.313061 0.286926 0.295917 0.298138 0.302820
0.498931 0.346274 0.301608 0.442681 0.338816 0.313632 0.323700 0.294361 0.328723 0.310382 0.294665 0.280874 0.350850 0.324283 0.346835 0.331465 0.353978 0.381187 0.310301 0.331135 0.320295 0.336266 0.325237 0.318986 0.332686 0.336990 0.331874 0.335846 0.313360 0.316521 0.337669 0.341239 0.348260 0.352613 0.344134 0.347496 0.343428 0.336308 0.339378 0.342686
0.500000 0.498931 0.395449 0.301608 0.261563 0.325522 0.351298 0.291790 0.332355 0.305909 0.345513 0.319303 0.307344 0.339400 0.317362 0.298856 0.282685 0.267810 0.343052 0.317347 0.336105 0.336698 0.349562 0.341943 0.315413 0.307163 0.327289 0.341456 0.346018 0.339924 0.344158 0.311923 0.311410 0.305483 0.313966 0.310806 0.305456 0.300482 0.302686 0.318393
0.498931 0.447106 0.346274 0.301608 0.289820 0.277307 0.320913 0.371121 0.387577 0.329836 0.295835 0.334821 0.295895 0.302360 0.289949 0.336136 0.392531 0.371025 0.401943 0.362675 0.369334 0.377914 0.336231 0.341135 0.351277 0.335257 0.318378 0.348043 0.322426 0.333385 0.325600 0.312189 0.308974 0.311681 0.314350 0.332404 0.342709 0.332417 0.334359 0.343913
0.498931 0.447106 0.395449 0.346274 0.325522 0.389085 0.417007 0.383455 0.366437 0.331589 0.298306 0.337188 0.307907 0.319935 0.319821 0.338532 0.344386 0.366611 0.351418 0.316295 0.315688 0.329521 0.334030 0.350318 0.339119 0.329144 0.343830 0.333667 0.324589 0.310131 0.309623 0.303654 0.312563 0.315103 0.314564 0.309051 0.311719 0.314127 0.322553 0.321977
0.500000 0.395449 0.424870 0.383179 0.346343 0.319412 0.309453 0.316892 0.301620 0.332744 0.310638 0.299728 0.327054 0.315773 0.332422 0.373952 0.332608 0.322073 0.337100 0.354386 0.375014 0.360756 0.354269 0.343146 0.333249 0.347845 0.364715 0.340779 0.332977 0.325782 0.319314 0.321665 0.315974 0.321422 0.339565 0.321299 0.316151 0.306869 0.298600 0.294763
0.395449 0.346274 0.372811 0.333349 0.314336 0.281863 0.316641 0.357481 0.307348 0.317424 0.351243 0.362937 0.339381 0.348661 0.325369 0.297614 0.290814 0.280622 0.300492 0.305718 0.285575 0.269387 0.265401 0.258835 0.267900 0.255712 0.267213 0.276591 0.298553 0.294100 0.297437 0.304870 0.297050 0.321556 0.321482 0.316582 0.308979 0.292697 0.287188 0.303840
0.500000 0.498931 0.346274 0.301608 0.283662 0.421273 0.386583 0.295074 0.308656 0.342345 0.319825 0.307275 0.325409 0.331781 0.338157 0.344144 0.336713 0.314624 0.289476 0.344058 0.349841 0.328193 0.319098 0.352021 0.357147 0.346433 0.380251 0.401907 0.409649 0.365914 0.370048 0.360715 0.352390 0.356037 0.341340 0.318582 0.320857 0.323103 0.330846 0.325374
0.447106 0.424870 0.383179 0.314984 0.287909 0.313997 0.291806 0.280680 0.264172 0.279116 0.264484 0.270409 0.292054 0.357279 0.334950 0.319752 0.275572 0.322274 0.310169 0.299414 0.315317 0.320816 0.314835 0.304816 0.319546 0.292511 0.288582 0.299070 0.313786 0.313082 0.316501 0.308888 0.315717 0.327290 0.308799 0.329892 0.315368 0.318459 0.340782 0.332687
0.498931 0.346274 0.301608 0.261563 0.351298 0.372464 0.317084 0.297501 0.323744 0.332775 0.290182 0.300952 0.312123 0.322825 0.303008 0.332557 0.321506 0.311909 0.334388 0.320009 0.308121 0.311205 0.304243 0.314598 0.307493 0.317741 0.303892 0.297835 0.309220 0.303024 0.322191 0.315272 0.325506 0.318448 0.311466 0.320328 0.314154 0.320163 0.329568 0.332781
0.500000 0.498931 0.346274 0.301608 0.225381 0.192056 0.183425 0.285981 0.299897 0.450233 0.365602 0.307126 0.312685 0.317992 0.323339 0.329761 0.323845 0.312869 0.329187 0.340347 0.328892 0.318687 0.333757 0.328679 0.310843 0.303288 0.299417 0.292977 0.286979 0.281518 0.289551 0.298464 0.314590 0.338262 0.322067 0.318427 0.328512 0.328303 0.321751 0.312956
0.498931 0.546478 0.478299 0.372411 0.300662 0.252812 0.194571 0.233159 0.230177 0.251647 0.239957 0.228213 0.199483 0.187561 0.175084 0.199704 0.205835 0.235527 0.283615 0.274354 0.298837 0.313517 0.298613 0.282567 0.275265 0.285992 0.278825 0.251514 0.259510 0.254087 0.248909 0.251576 0.239719 0.255702 0.263106 0.258069 0.253274 0.251003 0.270155 0.303902
0.395449 0.301608 0.372811 0.357713 0.292081 0.273487 0.301776 0.333885 0.291088 0.314326 0.341948 0.307061 0.330368 0.358267 0.322541 0.303857 0.292788 0.293015 0.281204 0.267750 0.330161 0.320425 0.324729 0.339320 0.329173 0.320135 0.324095 0.315873 0.308517 0.295601 0.301196 0.295355 0.297966 0.292417 0.291897 0.302086 0.293981 0.284807 0.280665 0.276774
0.498931 0.447106 0.346274 0.261563 0.389085 0.351298 0.319236 0.336860 0.323861 0.301952 0.311990 0.303562 0.340463 0.327217 0.284339 0.299126 0.288946 0.301719 0.306443 0.327312 0.316191 0.301272 0.293212 0.289065 0.282225 0.295386 0.306698 0.333919 0.338728 0.354588 0.343620 0.359827 0.348635 0.329520 0.345429 0.337062 0.308361 0.316387 0.324967 0.318988
0.498931 0.447106 0.301608 0.372811 0.368421 0.338816 0.327049 0.306136 0.337301 0.282701 0.289443 0.324616 0.310057 0.315724 0.309628 0.298177 0.309512 0.294395 0.324419 0.313425 0.294809 0.307683 0.308184 0.312603 0.304101 0.316525 0.303746 0.319271 0.300581 0.310530 0.353148 0.333824 0.318473 0.321872 0.311857 0.306131 0.300810 0.286893 0.293255 0.297634
0.447106 0.395449 0.346274 0.301608 0.368421 0.313632 0.351545 0.338762 0.300081 0.284659 0.307634 0.298954 0.328455 0.336297 0.312451 0.295994 0.291075 0.282787 0.286851 0.299137 0.313275 0.308465 0.333836 0.351288 0.344388 0.349564 0.320014 0.328020 0.308769 0.302545 0.296761 0.286597 0.293809 0.310316 0.298881 0.293746 0.296223 0.291425 0.278634 0.292801
0.395449 0.346274 0.333349 0.299469 0.329197 0.307987 0.373861 0.334829 0.294547 0.299605 0.289022 0.304724 0.322596 0.328186 0.334881 0.332748 0.317142 0.332077 0.321678 0.330668 0.316265 0.308370 0.301086 0.285600 0.293982 0.302588 0.308132 0.318139 0.345557 0.349885 0.344925 0.336764 0.316486 0.325399 0.322051 0.316291 0.324747 0.327628 0.321566 0.316085
0.498931 0.346274 0.301608 0.261563 0.283662 0.316235 0.299042 0.342670 0.361290 0.321655 0.330573 0.273925 0.293018 0.299032 0.291715 0.280088 0.285550 0.265628 0.269476 0.320408 0.340570 0.314423 0.320068 0.360211 0.332213 0.343110 0.331265 0.321024 0.311926 0.325124 0.358365 0.339360 0.312982 0.324115 0.327439 0.319922 0.313067 0.315819 0.315796 0.312534
0.500000 0.447106 0.270524 0.293191 0.273771 0.302622 0.283167 0.312046 0.276096 0.282815 0.275176 0.321830 0.304554 0.262481 0.277277 0.325916 0.349928 0.333177 0.339914 0.353218 0.343867 0.330474 0.291363 0.284019 0.294968 0.307194 0.298832 0.298470 0.310198 0.323342 0.314138 0.304796 0.311901 0.331194 0.322815 0.318582 0.305202 0.308040 0.310617 0.323455
0.346274 0.314336 0.275741 0.310373 0.287344 0.267811 0.297667 0.332784 0.318720 0.298879 0.267487 0.266385 0.254818 0.239852 0.287633 0.308859 0.301001 0.307613 0.329918 0.356144 0.318560 0.374545 0.343096 0.314300 0.305519 0.309346 0.313520 0.308976 0.294685 0.291429 0.300620 0.288327 0.272916 0.280000 0.287600 0.282350 0.307486 0.310493 0.324245 0.339284
0.500000 0.498931 0.333349 0.245531 0.326540 0.299188 0.332689 0.373758 0.346619 0.324082 0.306297 0.292029 0.312842 0.298182 0.353669 0.369663 0.310613 0.291063 0.304536 0.303696 0.322791 0.327640 0.317307 0.308318 0.321860 0.312668 0.330812 0.325536 0.316781 0.308932 0.320655 0.338025 0.312068 0.333600 0.325518 0.311722 0.306033 0.314396 0.305968 0.303180
0.498931 0.420324 0.302083 0.324790 0.359194 0.342070 0.327213 0.314017 0.333990 0.308623 0.326558 0.368982 0.353376 0.359807 0.323121 0.313296 0.317952 0.368253 0.343903 0.366005 0.354325 0.357880 0.348043 0.331259 0.324067 0.327027 0.330247 0.319941 0.335552 0.357804 0.371297 0.353975 0.406264 0.384938 0.389059 0.404182 0.393737 0.398531 0.389030 0.387358
0.447106 0.395449 0.261563 0.351298 0.336860 0.310875 0.301952 0.321099 0.366754 0.326076 0.334424 0.309656 0.330462 0.337039 0.328443 0.315517 0.309856 0.326653 0.338256 0.326224 0.298125 0.293202 0.286504 0.296158 0.299412 0.306411 0.306607 0.309803 0.296974 0.308778 0.286426 0.293731 0.301847 0.320163 0.313484 0.307303 0.319091 0.329344 0.315916 0.328452
0.498931 0.447106 0.346274 0.325522 0.232079 0.272414 0.316813 0.367365 0.335036 0.322057 0.279900 0.289131 0.318093 0.329347 0.309741 0.338579 0.318770 0.287621 0.317225 0.350602 0.304284 0.336682 0.323072 0.367714 0.350923 0.324502 0.322877 0.316520 0.324475 0.315798 0.311729 0.323228 0.351591 0.349664 0.335406 0.308329 0.316765 0.311067 0.303061 0.310530
0.447106 0.395449 0.346274 0.333349 0.291998 0.378158 0.321999 0.245894 0.285818 0.310267 0.339192 0.319331 0.302437 0.288040 0.335148 0.325000 0.340586 0.299836 0.304806 0.284731 0.280366 0.292484 0.296321 0.288190 0.318434 0.334559 0.313582 0.318034 0.309067 0.322184 0.313042 0.305412 0.316455 0.308846 0.332934 0.323990 0.316026 0.312131 0.302299 0.301686
0.498931 0.261563 0.332355 0.326253 0.399196 0.372482 0.350255 0.331266 0.308428 0.295896 0.295025 0.305869 0.315775 0.305231 0.320749 0.305191 0.288720 0.300403 0.313401 0.296206 0.307995 0.316511 0.320770 0.304346 0.315939 0.328875 0.343913 0.333487 0.324217 0.327949 0.319491 0.305159 0.315219 0.318729 0.311262 0.307907 0.317172 0.327122 0.330327 0.323418
0.500000 0.447106 0.346274 0.346343 0.285037 0.317828 0.295999 0.279230 0.309845 0.338380 0.316659 0.337526 0.322815 0.323613 0.317970 0.320999 0.311428 0.325396 0.306937 0.299099 0.309814 0.321993 0.326153 0.340055 0.356221 0.345023 0.318392 0.330210 0.333826 0.318155 0.314804 0.308527 0.317906 0.321183 0.314711 0.303218 0.302709 0.297779 0.297416 0.288928
0.395449 0.333349 0.299469 0.407222 0.372413 0.342712 0.354232 0.329197 0.353243 0.332366 0.341017 0.349928 0.358079 0.324118 0.310543 0.298720 0.316383 0.304649 0.298921 0.307738 0.298509 0.312089 0.344381 0.320986 0.320265 0.323904 0.335474 0.326790 0.319001 0.326468 0.319141 0.330039 0.312850 0.322345 0.315740 0.324671 0.318479 0.321339 0.310234 0.309834
