0.772461 0.791016 0.730469 0.774414 0.797852 0.835938 0.795898 0.843750 0.855469 0.795898 0.811523 0.825195 0.860352 0.833008 0.856445 0.782227 0.023438 0.839844 0.796875 0.879883 0.783203 0.698242 0.824219 0.882812 0.791992 0.816406 0.839844 0.796875 0.800781 0.805664 0.012695 0.833008 0.800781 0.867188 0.886719 0.885742 0.791016 0.797852 0.841797 0.812500
0.992188 0.980469 0.981445 0.996094 0.973633 0.937500 0.970703 0.958984 0.977539 0.958008 0.974609 0.977539 0.975586 0.947266 0.981445 0.991211 0.985352 0.983398 0.970703 0.976562 0.960938 0.980469 0.980469 0.979492 0.974609 0.906250 0.937500 0.973633 0.960938 0.961914 0.975586 0.985352 0.979492 0.976562 0.978516 0.965820 0.965820 0.968750 0.921875 0.980469
0.961914 0.972656 0.975586 0.977539 0.971680 0.969727 0.954102 0.968750 0.951172 0.948242 0.982422 0.960938 0.980469 0.952148 0.947266 0.934570 0.968750 0.973633 0.928711 0.948242 0.921875 0.961914 0.918945 0.923828 0.961914 0.955078 0.926758 0.952148 0.951172 0.941406 0.978516 0.961914 0.930664 0.934570 0.929688 0.965820 0.933594 0.564453 0.947266 0.971680
0.948242 0.979492 0.925781 0.910156 0.894531 0.931641 0.916016 0.957031 0.971680 0.973633 0.944336 0.918945 0.958008 0.954102 0.972656 0.954102 0.939453 0.965820 0.953125 0.956055 0.967773 0.988281 0.942383 0.974609 0.965820 0.959961 0.985352 0.988281 0.969727 0.964844 0.973633 0.968750 0.979492 0.972656 0.980469 0.978516 0.989258 0.981445 0.971680 0.972656
0.752930 0.557617 0.395508 0.366211 0.508789 0.341797 0.376953 0.974609 0.968750 0.900391 0.700195 0.473633 0.445312 0.428711 0.352539 0.599609 0.454102 0.452148 0.459961 0.353516 0.474609 0.397461 0.486328 0.348633 0.418945 0.493164 0.393555 0.386719 0.284180 0.435547 0.442383 0.336914 0.563477 0.545898 0.412109 0.601562 0.504883 0.375977 0.448242 0.535156
0.977539 0.995117 0.983398 0.978516 0.871094 0.798828 0.757812 0.357422 0.883789 0.978516 0.933594 0.928711 0.851562 0.916992 0.985352 0.813477 0.533203 0.982422 0.967773 0.977539 0.910156 0.683594 0.980469 0.962891 0.940430 0.966797 0.976562 0.973633 0.980469 0.997070 0.975586 0.987305 0.982422 0.938477 0.983398 0.991211 0.939453 0.979492 0.984375 0.990234
0.772461 0.727539 0.781250 0.477539 0.834961 0.724609 0.746094 0.832031 0.758789 0.768555 0.821289 0.776367 0.814453 0.846680 0.790039 0.818359 0.768555 0.817383 0.875000 0.759766 0.748047 0.751953 0.774414 0.773438 0.766602 0.768555 0.749023 0.751953 0.767578 0.972656 0.817383 0.987305 0.729492 0.825195 0.771484 0.980469 0.840820 0.993164 0.995117 0.973633
0.986328 0.983398 0.977539 0.974609 0.998047 0.982422 0.401367 0.951172 0.379883 0.426758 0.967773 0.897461 0.955078 0.975586 0.970703 0.465820 0.975586 0.974609 0.982422 0.951172 0.972656 0.970703 0.983398 0.965820 0.970703 0.956055 0.944336 0.972656 0.931641 0.985352 0.966797 0.951172 0.976562 0.972656 0.954102 0.975586 0.946289 0.942383 0.967773 0.982422
0.985352 0.968750 0.975586 0.971680 0.641602 0.958008 0.594727 0.699219 0.618164 0.985352 0.977539 0.968750 0.966797 0.607422 0.912109 0.982422 0.976562 0.595703 0.998047 0.961914 0.950195 0.655273 0.974609 0.981445 0.981445 0.953125 0.975586 0.955078 0.573242 0.981445 0.494141 0.582031 0.612305 0.592773 0.972656 0.986328 0.984375 0.975586 0.991211 0.964844
0.938477 0.551758 0.898438 0.961914 0.922852 0.987305 0.937500 0.989258 0.990234 0.966797 0.951172 0.917969 0.916016 0.951172 0.921875 0.969727 0.973633 0.922852 0.713867 0.942383 0.663086 0.961914 0.940430 0.959961 0.947266 0.973633 0.975586 0.957031 0.946289 0.987305 0.985352 0.962891 0.986328 0.980469 0.991211 0.680664 0.973633 0.984375 0.938477 0.987305
